timestamp,entry_price,exit_price,entry_time,exit_time,rsi,bb_position,signal,predicted,actual,win,outcome,pnl,capital_after,regime_vol,regime_trend,hour,weekday,day_name
2024-02-09 17:15:00,47589.43,47511.06,2024-02-09 17:15:00,2024-02-09 17:30:00,62.2911625458282,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110272.0,High,Strong,17,4,Friday
2024-02-09 17:45:00,47652.24,47750.0,2024-02-09 17:45:00,2024-02-09 18:00:00,62.71099883188326,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110170.0,High,Strong,17,4,Friday
2024-02-09 18:00:00,47750.0,48072.65,2024-02-09 18:00:00,2024-02-09 18:15:00,64.68517707259042,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110068.0,High,Strong,18,4,Friday
2024-02-09 18:15:00,48072.65,47808.57,2024-02-09 18:15:00,2024-02-09 18:30:00,70.27808378939096,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110162.0,High,Strong,18,4,Friday
2024-02-09 18:30:00,47808.57,47602.0,2024-02-09 18:30:00,2024-02-09 18:45:00,61.669364595942056,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110256.0,High,Strong,18,4,Friday
2024-02-09 22:30:00,47231.1,47272.61,2024-02-09 22:30:00,2024-02-09 22:45:00,42.64249510187006,lower,BUY_YES,UP,UP,True,WIN,94.0,110350.0,Medium,Weak,22,4,Friday
2024-02-09 23:15:00,47164.71,47142.21,2024-02-09 23:15:00,2024-02-09 23:30:00,40.690312348683705,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,110248.0,Medium,Weak,23,4,Friday
2024-02-09 23:30:00,47142.21,47132.77,2024-02-09 23:30:00,2024-02-09 23:45:00,39.924782544687304,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,110146.0,Medium,Weak,23,4,Friday
2024-02-09 23:45:00,47132.77,47212.82,2024-02-09 23:45:00,2024-02-10 00:00:00,39.588261929228516,lower,BUY_YES,UP,UP,True,WIN,94.0,110240.0,Medium,Weak,23,4,Friday
2024-02-10 00:15:00,47160.0,47108.18,2024-02-10 00:15:00,2024-02-10 00:30:00,41.783915324014586,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,110138.0,Medium,Weak,0,5,Saturday
2024-02-10 00:30:00,47108.18,47088.0,2024-02-10 00:30:00,2024-02-10 00:45:00,39.753860806439164,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,110036.0,Medium,Weak,0,5,Saturday
2024-02-10 00:45:00,47088.0,47089.99,2024-02-10 00:45:00,2024-02-10 01:00:00,38.96003297550364,lower,BUY_YES,UP,UP,True,WIN,94.0,110130.0,Medium,Weak,0,5,Saturday
2024-02-10 01:00:00,47089.99,47218.0,2024-02-10 01:00:00,2024-02-10 01:15:00,39.08920185620806,lower,BUY_YES,UP,UP,True,WIN,94.0,110224.0,Medium,Weak,1,5,Saturday
2024-02-10 03:00:00,47435.98,47469.99,2024-02-10 03:00:00,2024-02-10 03:15:00,58.44909892174719,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110122.0,Medium,Weak,3,5,Saturday
2024-02-10 03:15:00,47469.99,47431.38,2024-02-10 03:15:00,2024-02-10 03:30:00,60.12817475001159,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110216.0,Medium,Weak,3,5,Saturday
2024-02-10 07:45:00,47151.72,47250.66,2024-02-10 07:45:00,2024-02-10 08:00:00,36.04889771976134,lower,BUY_YES,UP,UP,True,WIN,94.0,110310.0,Medium,Weak,7,5,Saturday
2024-02-10 08:15:00,47200.44,47137.12,2024-02-10 08:15:00,2024-02-10 08:30:00,42.019572358414024,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,110208.0,Medium,Weak,8,5,Saturday
2024-02-10 08:30:00,47137.12,47087.7,2024-02-10 08:30:00,2024-02-10 08:45:00,38.19409832523048,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,110106.0,Medium,Weak,8,5,Saturday
2024-02-10 08:45:00,47087.7,47098.54,2024-02-10 08:45:00,2024-02-10 09:00:00,35.479197692102034,lower,BUY_YES,UP,UP,True,WIN,94.0,110200.0,Medium,Weak,8,5,Saturday
2024-02-10 09:00:00,47098.54,47201.16,2024-02-10 09:00:00,2024-02-10 09:15:00,36.54465755429368,lower,BUY_YES,UP,UP,True,WIN,94.0,110294.0,Medium,Weak,9,5,Saturday
2024-02-10 09:45:00,47066.0,47133.99,2024-02-10 09:45:00,2024-02-10 10:00:00,37.52957167278256,lower,BUY_YES,UP,UP,True,WIN,94.0,110388.0,Medium,Weak,9,5,Saturday
2024-02-10 10:30:00,47063.49,46884.22,2024-02-10 10:30:00,2024-02-10 10:45:00,39.11812840576871,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,110286.0,Medium,Weak,10,5,Saturday
2024-02-10 10:45:00,46884.22,46956.86,2024-02-10 10:45:00,2024-02-10 11:00:00,31.05103648676753,lower,BUY_YES,UP,UP,True,WIN,94.0,110380.0,Medium,Strong,10,5,Saturday
2024-02-10 11:00:00,46956.86,47124.18,2024-02-10 11:00:00,2024-02-10 11:15:00,36.74346080895724,lower,BUY_YES,UP,UP,True,WIN,94.0,110474.0,Medium,Strong,11,5,Saturday
2024-02-10 14:00:00,47345.03,47298.02,2024-02-10 14:00:00,2024-02-10 14:15:00,58.54468822364793,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110568.0,Medium,Weak,14,5,Saturday
2024-02-10 15:45:00,47353.48,47309.81,2024-02-10 15:45:00,2024-02-10 16:00:00,58.80383430402333,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110662.0,Medium,Weak,15,5,Saturday
2024-02-10 18:45:00,47329.37,47365.98,2024-02-10 18:45:00,2024-02-10 19:00:00,58.206779298306266,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110560.0,Medium,Weak,18,5,Saturday
2024-02-10 19:00:00,47365.98,47484.38,2024-02-10 19:00:00,2024-02-10 19:15:00,61.1119386128489,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110458.0,Medium,Weak,19,5,Saturday
2024-02-10 19:15:00,47484.38,47632.83,2024-02-10 19:15:00,2024-02-10 19:30:00,68.69176635607792,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110356.0,Medium,Weak,19,5,Saturday
2024-02-10 19:30:00,47632.83,47531.09,2024-02-10 19:30:00,2024-02-10 19:45:00,75.21478852120997,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110450.0,Medium,Weak,19,5,Saturday
2024-02-10 19:45:00,47531.09,47511.27,2024-02-10 19:45:00,2024-02-10 20:00:00,65.19015476509378,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110544.0,Medium,Weak,19,5,Saturday
2024-02-10 20:00:00,47511.27,47596.17,2024-02-10 20:00:00,2024-02-10 20:15:00,63.4169168830855,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110442.0,Medium,Weak,20,5,Saturday
2024-02-10 20:15:00,47596.17,47903.65,2024-02-10 20:15:00,2024-02-10 20:30:00,67.49556579299839,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110340.0,Medium,Weak,20,5,Saturday
2024-02-10 20:30:00,47903.65,47878.0,2024-02-10 20:30:00,2024-02-10 20:45:00,77.3463067729374,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110434.0,Medium,Strong,20,5,Saturday
2024-02-10 20:45:00,47878.0,47836.38,2024-02-10 20:45:00,2024-02-10 21:00:00,75.29630087677445,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110528.0,Medium,Strong,20,5,Saturday
2024-02-10 21:00:00,47836.38,48074.0,2024-02-10 21:00:00,2024-02-10 21:15:00,71.96336923106759,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110426.0,Medium,Strong,21,5,Saturday
2024-02-10 21:15:00,48074.0,47919.0,2024-02-10 21:15:00,2024-02-10 21:30:00,77.96133136993443,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110520.0,Medium,Strong,21,5,Saturday
2024-02-10 21:30:00,47919.0,47941.63,2024-02-10 21:30:00,2024-02-10 21:45:00,67.77575413129196,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110418.0,Medium,Strong,21,5,Saturday
2024-02-10 21:45:00,47941.63,47794.54,2024-02-10 21:45:00,2024-02-10 22:00:00,68.42438228300031,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110512.0,Medium,Strong,21,5,Saturday
2024-02-11 03:00:00,47936.32,48077.44,2024-02-11 03:00:00,2024-02-11 03:15:00,62.37357005623569,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110410.0,Medium,Weak,3,6,Sunday
2024-02-11 03:15:00,48077.44,48272.7,2024-02-11 03:15:00,2024-02-11 03:30:00,67.2239776831884,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110308.0,Medium,Weak,3,6,Sunday
2024-02-11 03:30:00,48272.7,48519.61,2024-02-11 03:30:00,2024-02-11 03:45:00,72.50530956099816,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110206.0,Medium,Weak,3,6,Sunday
2024-02-11 03:45:00,48519.61,48359.9,2024-02-11 03:45:00,2024-02-11 04:00:00,77.4528461883851,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110300.0,Medium,Strong,3,6,Sunday
2024-02-11 04:00:00,48359.9,48396.53,2024-02-11 04:00:00,2024-02-11 04:15:00,68.82566863017621,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110198.0,Medium,Strong,4,6,Sunday
2024-02-11 04:15:00,48396.53,48408.23,2024-02-11 04:15:00,2024-02-11 04:30:00,69.66037000218606,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110096.0,Medium,Strong,4,6,Sunday
2024-02-11 04:30:00,48408.23,48294.76,2024-02-11 04:30:00,2024-02-11 04:45:00,69.93725298729703,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110190.0,Medium,Strong,4,6,Sunday
2024-02-11 04:45:00,48294.76,48249.72,2024-02-11 04:45:00,2024-02-11 05:00:00,63.851210243160864,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110284.0,Medium,Strong,4,6,Sunday
2024-02-11 11:15:00,48361.1,48267.58,2024-02-11 11:15:00,2024-02-11 11:30:00,62.52196349823711,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110378.0,Medium,Weak,11,6,Sunday
2024-02-11 11:45:00,48411.71,48420.82,2024-02-11 11:45:00,2024-02-11 12:00:00,62.494154020394646,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110276.0,Medium,Weak,11,6,Sunday
2024-02-11 12:00:00,48420.82,48345.87,2024-02-11 12:00:00,2024-02-11 12:15:00,62.859993760799284,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110370.0,Medium,Weak,12,6,Sunday
2024-02-11 13:45:00,48058.12,47975.99,2024-02-11 13:45:00,2024-02-11 14:00:00,41.59563514962367,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,110268.0,Medium,Weak,13,6,Sunday
2024-02-11 14:00:00,47975.99,48091.54,2024-02-11 14:00:00,2024-02-11 14:15:00,37.97169405281095,lower,BUY_YES,UP,UP,True,WIN,94.0,110362.0,Medium,Weak,14,6,Sunday
2024-02-11 17:00:00,48355.38,48321.1,2024-02-11 17:00:00,2024-02-11 17:15:00,59.247900339261186,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110456.0,Medium,Weak,17,6,Sunday
2024-02-11 20:45:00,48034.55,48100.04,2024-02-11 20:45:00,2024-02-11 21:00:00,41.62359277611551,lower,BUY_YES,UP,UP,True,WIN,94.0,110550.0,Medium,Weak,20,6,Sunday
2024-02-11 21:15:00,47995.73,48066.8,2024-02-11 21:15:00,2024-02-11 21:30:00,40.921842732665574,lower,BUY_YES,UP,UP,True,WIN,94.0,110644.0,Medium,Weak,21,6,Sunday
2024-02-12 00:15:00,48710.39,48646.0,2024-02-12 00:15:00,2024-02-12 00:30:00,69.64019969170319,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110738.0,Medium,Weak,0,0,Monday
2024-02-12 00:30:00,48646.0,48604.0,2024-02-12 00:30:00,2024-02-12 00:45:00,66.24164400245789,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110832.0,Medium,Weak,0,0,Monday
2024-02-12 00:45:00,48604.0,48458.01,2024-02-12 00:45:00,2024-02-12 01:00:00,64.04609767721142,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110926.0,Medium,Weak,0,0,Monday
2024-02-12 04:00:00,48059.61,48092.66,2024-02-12 04:00:00,2024-02-12 04:15:00,40.408978246366374,lower,BUY_YES,UP,UP,True,WIN,94.0,111020.0,Medium,Weak,4,0,Monday
2024-02-12 04:15:00,48092.66,48092.01,2024-02-12 04:15:00,2024-02-12 04:30:00,42.306509769565764,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,110918.0,Medium,Weak,4,0,Monday
2024-02-12 04:30:00,48092.01,48070.0,2024-02-12 04:30:00,2024-02-12 04:45:00,42.277996360760596,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,110816.0,Medium,Weak,4,0,Monday
2024-02-12 04:45:00,48070.0,48148.13,2024-02-12 04:45:00,2024-02-12 05:00:00,41.263844481149114,lower,BUY_YES,UP,UP,True,WIN,94.0,110910.0,Medium,Weak,4,0,Monday
2024-02-12 07:15:00,48355.67,48278.13,2024-02-12 07:15:00,2024-02-12 07:30:00,59.82058764450153,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,111004.0,Medium,Weak,7,0,Monday
2024-02-12 09:30:00,47961.11,47880.92,2024-02-12 09:30:00,2024-02-12 09:45:00,38.28517305443781,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,110902.0,Medium,Strong,9,0,Monday
2024-02-12 09:45:00,47880.92,47969.54,2024-02-12 09:45:00,2024-02-12 10:00:00,34.975066104897195,lower,BUY_YES,UP,UP,True,WIN,94.0,110996.0,Medium,Strong,9,0,Monday
2024-02-12 10:00:00,47969.54,48022.68,2024-02-12 10:00:00,2024-02-12 10:15:00,41.041760700653555,lower,BUY_YES,UP,UP,True,WIN,94.0,111090.0,Medium,Strong,10,0,Monday
2024-02-12 10:45:00,47872.07,47856.61,2024-02-12 10:45:00,2024-02-12 11:00:00,37.46783337578726,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,110988.0,Medium,Strong,10,0,Monday
2024-02-12 11:00:00,47856.61,47807.55,2024-02-12 11:00:00,2024-02-12 11:15:00,36.826048603829484,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,110886.0,Medium,Strong,11,0,Monday
2024-02-12 11:15:00,47807.55,47803.7,2024-02-12 11:15:00,2024-02-12 11:30:00,34.78955770758539,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,110784.0,Medium,Strong,11,0,Monday
2024-02-12 11:30:00,47803.7,47903.03,2024-02-12 11:30:00,2024-02-12 11:45:00,34.62772393196012,lower,BUY_YES,UP,UP,True,WIN,94.0,110878.0,Medium,Strong,11,0,Monday
2024-02-12 14:15:00,48170.03,48556.29,2024-02-12 14:15:00,2024-02-12 14:30:00,59.44987353432383,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110776.0,Medium,Strong,14,0,Monday
2024-02-12 14:30:00,48556.29,48798.0,2024-02-12 14:30:00,2024-02-12 14:45:00,72.33000549766587,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110674.0,Medium,Strong,14,0,Monday
2024-02-12 14:45:00,48798.0,49094.69,2024-02-12 14:45:00,2024-02-12 15:00:00,77.20863651533466,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110572.0,Medium,Strong,14,0,Monday
2024-02-12 15:00:00,49094.69,49028.3,2024-02-12 15:00:00,2024-02-12 15:15:00,81.51653340891164,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110666.0,Medium,Strong,15,0,Monday
2024-02-12 15:15:00,49028.3,49676.01,2024-02-12 15:15:00,2024-02-12 15:30:00,77.96528769946295,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110564.0,Medium,Strong,15,0,Monday
2024-02-12 15:30:00,49676.01,49917.8,2024-02-12 15:30:00,2024-02-12 15:45:00,84.88410106834317,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110462.0,Medium,Strong,15,0,Monday
2024-02-12 15:45:00,49917.8,49637.76,2024-02-12 15:45:00,2024-02-12 16:00:00,86.57833384742943,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110556.0,Medium,Strong,15,0,Monday
2024-02-12 16:00:00,49637.76,49738.11,2024-02-12 16:00:00,2024-02-12 16:15:00,75.95926854278856,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110454.0,Medium,Strong,16,0,Monday
2024-02-12 16:15:00,49738.11,49556.35,2024-02-12 16:15:00,2024-02-12 16:30:00,77.04574963613537,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110548.0,High,Strong,16,0,Monday
2024-02-12 16:30:00,49556.35,49582.33,2024-02-12 16:30:00,2024-02-12 16:45:00,70.80411140247011,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110446.0,High,Strong,16,0,Monday
2024-02-12 16:45:00,49582.33,49866.58,2024-02-12 16:45:00,2024-02-12 17:00:00,71.16370739893993,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110344.0,High,Strong,16,0,Monday
2024-02-12 17:00:00,49866.58,50046.76,2024-02-12 17:00:00,2024-02-12 17:15:00,74.81819150126111,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110242.0,High,Strong,17,0,Monday
2024-02-12 17:15:00,50046.76,49884.14,2024-02-12 17:15:00,2024-02-12 17:30:00,76.82326246796885,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110336.0,High,Strong,17,0,Monday
2024-02-12 17:30:00,49884.14,49854.48,2024-02-12 17:30:00,2024-02-12 17:45:00,71.30485234152083,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110430.0,High,Strong,17,0,Monday
2024-02-12 20:30:00,49986.44,50162.96,2024-02-12 20:30:00,2024-02-12 20:45:00,64.21898606068078,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110328.0,Medium,Strong,20,0,Monday
2024-02-12 20:45:00,50162.96,50262.95,2024-02-12 20:45:00,2024-02-12 21:00:00,67.48062321808602,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,110226.0,Medium,Strong,20,0,Monday
2024-02-12 21:00:00,50262.95,50124.0,2024-02-12 21:00:00,2024-02-12 21:15:00,69.19367402000431,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110320.0,Medium,Strong,21,0,Monday
2024-02-12 21:15:00,50124.0,50035.98,2024-02-12 21:15:00,2024-02-12 21:30:00,64.13744917663671,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110414.0,Medium,Strong,21,0,Monday
2024-02-13 00:15:00,50146.04,50029.89,2024-02-13 00:15:00,2024-02-13 00:30:00,60.56085342972024,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110508.0,Medium,Strong,0,1,Tuesday
2024-02-13 01:00:00,50157.2,50067.68,2024-02-13 01:00:00,2024-02-13 01:15:00,59.71946243346399,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110602.0,Medium,Strong,1,1,Tuesday
2024-02-13 07:00:00,50096.4,50078.01,2024-02-13 07:00:00,2024-02-13 07:15:00,58.25776348558808,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110696.0,Medium,Weak,7,1,Tuesday
2024-02-13 08:30:00,50122.85,50117.98,2024-02-13 08:30:00,2024-02-13 08:45:00,58.075794111154956,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110790.0,Medium,Weak,8,1,Tuesday
2024-02-13 09:45:00,50204.99,50127.99,2024-02-13 09:45:00,2024-02-13 10:00:00,60.87841382634866,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,110884.0,Medium,Weak,9,1,Tuesday
2024-02-13 10:45:00,49861.09,49716.68,2024-02-13 10:45:00,2024-02-13 11:00:00,41.38592958593433,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,110782.0,Medium,Weak,10,1,Tuesday
2024-02-13 11:00:00,49716.68,49817.67,2024-02-13 11:00:00,2024-02-13 11:15:00,35.70380972831593,lower,BUY_YES,UP,UP,True,WIN,94.0,110876.0,Medium,Weak,11,1,Tuesday
2024-02-13 11:15:00,49817.67,49979.36,2024-02-13 11:15:00,2024-02-13 11:30:00,41.729064985445625,lower,BUY_YES,UP,UP,True,WIN,94.0,110970.0,Medium,Weak,11,1,Tuesday
