# Precision Temporal Analysis Matrix
# Baseline WR: 54.88%
hour,day_name,quarter,trades,wins,losses,win_rate,total_pnl,avg_pnl,sharpe,best_trade,worst_trade,profit_factor
17,Thursday,Q4,62,34,28,54.83870967741935,4.759999999999999,0.07677419354838708,1.461752979881877,0.98,-1.02,1.1666666666666665
4,Saturday,Q1,42,23,19,54.761904761904766,3.1599999999999993,0.07523809523809522,1.4266915330659096,0.98,-1.02,1.1630546955624357
21,Saturday,Q4,53,29,24,54.71698113207547,3.939999999999999,0.07433962264150942,1.4130963531921312,0.98,-1.02,1.1609477124183007
18,Friday,Q4,64,35,29,54.6875,4.719999999999999,0.07374999999999998,1.4041247734123712,0.98,-1.02,1.1595672751859363
14,Saturday,Q3,64,35,29,54.6875,4.719999999999999,0.07374999999999998,1.4041247734123719,0.98,-1.02,1.1595672751859363
9,Monday,Q4,64,35,29,54.6875,4.719999999999999,0.07374999999999998,1.4041247734123712,0.98,-1.02,1.1595672751859363
5,Friday,Q3,66,36,30,54.54545454545454,4.679999999999999,0.0709090909090909,1.350004208747648,0.98,-1.02,1.152941176470588
18,Tuesday,Q1,44,24,20,54.54545454545454,3.119999999999999,0.0709090909090909,1.3448018610392183,0.98,-1.02,1.1529411764705884
7,Saturday,Q3,55,30,25,54.54545454545454,3.899999999999999,0.0709090909090909,1.3479256790949696,0.98,-1.02,1.1529411764705884
11,Tuesday,Q1,77,42,35,54.54545454545454,5.459999999999999,0.0709090909090909,1.351486915629183,0.98,-1.02,1.152941176470588
11,Thursday,Q4,79,43,36,54.43037974683544,5.419999999999998,0.06860759493670884,1.3075671480759619,0.98,-1.02,1.1476034858387794
11,Thursday,Q3,79,43,36,54.43037974683544,5.419999999999998,0.06860759493670884,1.3075671480759616,0.98,-1.02,1.1476034858387794
0,Tuesday,Q4,68,37,31,54.41176470588235,4.639999999999999,0.06823529411764705,1.2990792717162332,0.98,-1.02,1.1467425679949395
23,Friday,Q3,46,25,21,54.347826086956516,3.079999999999999,0.06695652173913041,1.270032522692097,0.98,-1.02,1.1437908496732028
11,Tuesday,Q2,81,44,37,54.32098765432099,5.379999999999999,0.06641975308641974,1.2658259539323242,0.98,-1.02,1.1425543190249066
9,Wednesday,Q2,70,38,32,54.285714285714285,4.599999999999999,0.0657142857142857,1.2510740216736844,0.98,-1.02,1.1409313725490189
9,Sunday,Q1,70,38,32,54.285714285714285,4.599999999999999,0.0657142857142857,1.2510740216736844,0.98,-1.02,1.1409313725490189
3,Thursday,Q4,70,38,32,54.285714285714285,4.599999999999999,0.0657142857142857,1.2510740216736846,0.98,-1.02,1.1409313725490189
3,Thursday,Q3,70,38,32,54.285714285714285,4.599999999999999,0.0657142857142857,1.2510740216736844,0.98,-1.02,1.1409313725490189
22,Monday,Q1,59,32,27,54.23728813559322,3.819999999999999,0.06474576271186439,1.2308664075159765,0.98,-1.02,1.1387073347857661
21,Saturday,Q2,59,32,27,54.23728813559322,3.819999999999999,0.06474576271186439,1.2308664075159765,0.98,-1.02,1.1387073347857661
19,Monday,Q4,59,32,27,54.23728813559322,3.819999999999999,0.06474576271186439,1.2308664075159765,0.98,-1.02,1.1387073347857661
7,Wednesday,Q2,83,45,38,54.21686746987952,5.339999999999998,0.06433734939759034,1.2261045904444448,0.98,-1.02,1.1377708978328165
3,Sunday,Q3,48,26,22,54.166666666666664,3.039999999999999,0.06333333333333331,1.2014904302903344,0.98,-1.02,1.1354723707664884
9,Thursday,Q2,72,39,33,54.166666666666664,4.559999999999999,0.06333333333333331,1.205743507060023,0.98,-1.02,1.1354723707664875
6,Saturday,Q4,48,26,22,54.166666666666664,3.039999999999999,0.06333333333333331,1.2014904302903346,0.98,-1.02,1.1354723707664884
9,Friday,Q4,72,39,33,54.166666666666664,4.559999999999999,0.06333333333333331,1.2057435070600233,0.98,-1.02,1.1354723707664875
9,Friday,Q2,85,46,39,54.11764705882353,5.299999999999999,0.062352941176470576,1.1882594230315917,0.98,-1.02,1.1332327802916027
2,Sunday,Q1,61,33,28,54.09836065573771,3.779999999999999,0.06196721311475408,1.1781021768909647,0.98,-1.02,1.1323529411764706
3,Friday,Q4,61,33,28,54.09836065573771,3.779999999999999,0.06196721311475408,1.1781021768909647,0.98,-1.02,1.1323529411764706
6,Monday,Q2,61,33,28,54.09836065573771,3.779999999999999,0.06196721311475408,1.1781021768909647,0.98,-1.02,1.1323529411764706
11,Friday,Q4,74,40,34,54.054054054054056,4.519999999999999,0.06108108108108106,1.1628695200527552,0.98,-1.02,1.1303344867358707
17,Monday,Q2,50,27,23,54.0,2.999999999999999,0.059999999999999984,1.1384263229360174,0.98,-1.02,1.1278772378516626
5,Saturday,Q2,50,27,23,54.0,2.999999999999999,0.059999999999999984,1.138426322936018,0.98,-1.02,1.1278772378516626
3,Wednesday,Q1,63,34,29,53.96825396825397,3.739999999999999,0.05936507936507935,1.128691231958089,0.98,-1.02,1.1264367816091951
5,Thursday,Q1,63,34,29,53.96825396825397,3.739999999999999,0.05936507936507935,1.128691231958089,0.98,-1.02,1.1264367816091951
7,Thursday,Q3,78,42,36,53.84615384615385,4.439999999999999,0.0569230769230769,1.083731189270794,0.98,-1.02,1.1209150326797381
14,Wednesday,Q2,78,42,36,53.84615384615385,4.439999999999999,0.0569230769230769,1.0837311892707941,0.98,-1.02,1.1209150326797381
12,Thursday,Q1,78,42,36,53.84615384615385,4.439999999999999,0.0569230769230769,1.0837311892707941,0.98,-1.02,1.1209150326797381
23,Thursday,Q3,39,21,18,53.84615384615385,2.2199999999999993,0.0569230769230769,1.076670976074116,0.98,-1.02,1.1209150326797388
11,Tuesday,Q4,80,43,37,53.75,4.399999999999999,0.05499999999999998,1.0471347575660102,0.98,-1.02,1.1165871754107042
5,Wednesday,Q2,67,36,31,53.73134328358209,3.659999999999999,0.054626865671641774,1.0387235810844084,0.98,-1.02,1.115749525616698
11,Monday,Q3,54,29,25,53.70370370370371,2.919999999999999,0.05407407407407406,1.0262929359075512,0.98,-1.02,1.1145098039215686
0,Sunday,Q1,54,29,25,53.70370370370371,2.919999999999999,0.05407407407407406,1.0262929359075512,0.98,-1.02,1.1145098039215686
20,Tuesday,Q1,54,29,25,53.70370370370371,2.919999999999999,0.05407407407407406,1.0262929359075512,0.98,-1.02,1.1145098039215686
22,Thursday,Q3,41,22,19,53.65853658536586,2.1799999999999993,0.05317073170731706,1.006057624120274,0.98,-1.02,1.1124871001031993
14,Tuesday,Q1,69,37,32,53.62318840579711,3.6199999999999988,0.052463768115942014,0.9976519755684639,0.98,-1.02,1.1109068627450975
7,Sunday,Q3,69,37,32,53.62318840579711,3.6199999999999988,0.052463768115942014,0.9976519755684642,0.98,-1.02,1.1109068627450975
3,Wednesday,Q4,69,37,32,53.62318840579711,3.6199999999999988,0.052463768115942014,0.9976519755684642,0.98,-1.02,1.1109068627450975
8,Sunday,Q4,71,38,33,53.52112676056338,3.5799999999999987,0.05042253521126759,0.9588938662949457,0.98,-1.02,1.106357694592988
11,Friday,Q3,71,38,33,53.52112676056338,3.5799999999999987,0.05042253521126759,0.9588938662949454,0.98,-1.02,1.106357694592988
4,Thursday,Q2,71,38,33,53.52112676056338,3.5799999999999987,0.05042253521126759,0.9588938662949454,0.98,-1.02,1.106357694592988
15,Monday,Q4,43,23,20,53.48837209302325,2.1399999999999992,0.0497674418604651,0.9419800639341268,0.98,-1.02,1.104901960784314
17,Wednesday,Q2,43,23,20,53.48837209302325,2.1399999999999992,0.0497674418604651,0.9419800639341271,0.98,-1.02,1.104901960784314
6,Tuesday,Q3,86,46,40,53.48837209302325,4.2799999999999985,0.0497674418604651,0.9475704991500384,0.98,-1.02,1.1049019607843134
23,Tuesday,Q1,58,31,27,53.44827586206896,2.839999999999999,0.04896551724137929,0.9295986378471792,0.98,-1.02,1.103122730573711
19,Wednesday,Q1,58,31,27,53.44827586206896,2.839999999999999,0.04896551724137929,0.9295986378471792,0.98,-1.02,1.103122730573711
18,Thursday,Q4,58,31,27,53.44827586206896,2.839999999999999,0.04896551724137929,0.9295986378471792,0.98,-1.02,1.103122730573711
22,Friday,Q1,58,31,27,53.44827586206896,2.839999999999999,0.04896551724137929,0.9295986378471792,0.98,-1.02,1.103122730573711
13,Thursday,Q1,90,48,42,53.333333333333336,4.199999999999998,0.04666666666666665,0.8885752484861492,0.98,-1.02,1.0980392156862746
17,Friday,Q4,45,24,21,53.333333333333336,2.099999999999999,0.04666666666666665,0.8835691509126176,0.98,-1.02,1.0980392156862746
7,Friday,Q4,90,48,42,53.333333333333336,4.199999999999998,0.04666666666666665,0.8885752484861491,0.98,-1.02,1.0980392156862746
4,Sunday,Q4,45,24,21,53.333333333333336,2.099999999999999,0.04666666666666665,0.8835691509126176,0.98,-1.02,1.0980392156862746
9,Thursday,Q4,77,41,36,53.246753246753244,3.4599999999999986,0.04493506493506492,0.8546942656208791,0.98,-1.02,1.0942265795206967
9,Tuesday,Q2,77,41,36,53.246753246753244,3.4599999999999986,0.04493506493506492,0.8546942656208789,0.98,-1.02,1.0942265795206967
10,Thursday,Q1,77,41,36,53.246753246753244,3.4599999999999986,0.04493506493506492,0.8546942656208791,0.98,-1.02,1.0942265795206967
19,Wednesday,Q4,62,33,29,53.2258064516129,2.759999999999999,0.044516129032258045,0.8453540204917541,0.98,-1.02,1.0933062880324542
4,Wednesday,Q1,62,33,29,53.2258064516129,2.759999999999999,0.044516129032258045,0.8453540204917539,0.98,-1.02,1.0933062880324542
17,Saturday,Q3,62,33,29,53.2258064516129,2.759999999999999,0.044516129032258045,0.8453540204917541,0.98,-1.02,1.0933062880324542
6,Sunday,Q4,62,33,29,53.2258064516129,2.759999999999999,0.044516129032258045,0.8453540204917539,0.98,-1.02,1.0933062880324542
22,Saturday,Q4,62,33,29,53.2258064516129,2.759999999999999,0.044516129032258045,0.8453540204917539,0.98,-1.02,1.0933062880324542
17,Sunday,Q3,32,17,15,53.125,1.3599999999999994,0.04249999999999998,0.8007392417843233,0.98,-1.02,1.088888888888889
8,Wednesday,Q3,81,43,38,53.086419753086425,3.3799999999999986,0.041728395061728374,0.7937972587356197,0.98,-1.02,1.0872033023735803
13,Wednesday,Q4,81,43,38,53.086419753086425,3.3799999999999986,0.041728395061728374,0.7937972587356197,0.98,-1.02,1.0872033023735803
3,Tuesday,Q2,49,26,23,53.06122448979592,2.019999999999999,0.04122448979591835,0.7809797850217723,0.98,-1.02,1.0861040068201195
3,Saturday,Q1,49,26,23,53.06122448979592,2.019999999999999,0.04122448979591835,0.7809797850217723,0.98,-1.02,1.0861040068201195
5,Tuesday,Q4,66,35,31,53.03030303030303,2.679999999999999,0.04060606060606059,0.7712959875100562,0.98,-1.02,1.0847564832384564
14,Thursday,Q3,83,44,39,53.01204819277109,3.3399999999999985,0.04024096385542167,0.7655474983098,0.98,-1.02,1.0839617898441418
7,Monday,Q4,68,36,32,52.94117647058824,2.639999999999999,0.03882352941176469,0.7375255479124293,0.98,-1.02,1.080882352941176
21,Monday,Q3,51,27,24,52.94117647058824,1.979999999999999,0.03882352941176469,0.7356886196605454,0.98,-1.02,1.0808823529411764
3,Sunday,Q1,51,27,24,52.94117647058824,1.979999999999999,0.03882352941176469,0.7356886196605454,0.98,-1.02,1.0808823529411764
19,Monday,Q1,51,27,24,52.94117647058824,1.979999999999999,0.03882352941176469,0.7356886196605453,0.98,-1.02,1.0808823529411764
13,Sunday,Q3,70,37,33,52.85714285714286,2.5999999999999988,0.03714285714285712,0.7056794619255278,0.98,-1.02,1.0772430184194883
14,Friday,Q2,70,37,33,52.85714285714286,2.5999999999999988,0.03714285714285712,0.7056794619255278,0.98,-1.02,1.0772430184194883
15,Monday,Q1,53,28,25,52.83018867924528,1.939999999999999,0.036603773584905644,0.6937977442836243,0.98,-1.02,1.076078431372549
1,Monday,Q2,36,19,17,52.77777777777778,1.2799999999999994,0.035555555555555535,0.6708229572491385,0.98,-1.02,1.0738177623990774
11,Tuesday,Q3,72,38,34,52.77777777777778,2.5599999999999987,0.035555555555555535,0.6755975581242987,0.98,-1.02,1.0738177623990766
9,Sunday,Q2,72,38,34,52.77777777777778,2.5599999999999987,0.035555555555555535,0.6755975581242987,0.98,-1.02,1.0738177623990766
8,Sunday,Q2,72,38,34,52.77777777777778,2.5599999999999987,0.035555555555555535,0.6755975581242987,0.98,-1.02,1.0738177623990766
16,Monday,Q4,36,19,17,52.77777777777778,1.2799999999999994,0.035555555555555535,0.6708229572491388,0.98,-1.02,1.0738177623990774
21,Friday,Q4,55,29,26,52.72727272727272,1.899999999999999,0.034545454545454525,0.654937563406202,0.98,-1.02,1.0716440422322777
12,Sunday,Q1,55,29,26,52.72727272727272,1.899999999999999,0.034545454545454525,0.654937563406202,0.98,-1.02,1.0716440422322777
10,Wednesday,Q2,74,39,35,52.702702702702695,2.5199999999999987,0.03405405405405404,0.6471369859514121,0.98,-1.02,1.0705882352941167
13,Tuesday,Q2,74,39,35,52.702702702702695,2.5199999999999987,0.03405405405405404,0.647136985951412,0.98,-1.02,1.0705882352941167
12,Friday,Q3,74,39,35,52.702702702702695,2.5199999999999987,0.03405405405405404,0.647136985951412,0.98,-1.02,1.0705882352941167
0,Sunday,Q4,57,30,27,52.63157894736842,1.859999999999999,0.0326315789473684,0.6187902427498487,0.98,-1.02,1.067538126361656
2,Saturday,Q2,38,20,18,52.63157894736842,1.2399999999999993,0.0326315789473684,0.6160215924293408,0.98,-1.02,1.067538126361656
8,Thursday,Q3,76,40,36,52.63157894736842,2.4799999999999986,0.0326315789473684,0.6201699328523067,0.98,-1.02,1.0675381263616555
6,Thursday,Q1,78,41,37,52.56410256410257,2.4399999999999986,0.03128205128205126,0.5945816936551518,0.98,-1.02,1.0646528881822994
10,Tuesday,Q2,78,41,37,52.56410256410257,2.4399999999999986,0.03128205128205126,0.5945816936551519,0.98,-1.02,1.0646528881822994
4,Friday,Q2,59,31,28,52.54237288135594,1.819999999999999,0.030847457627118626,0.5850809433096977,0.98,-1.02,1.0637254901960786
23,Monday,Q3,59,31,28,52.54237288135594,1.819999999999999,0.030847457627118626,0.5850809433096977,0.98,-1.02,1.0637254901960786
2,Monday,Q2,40,21,19,52.5,1.1999999999999993,0.02999999999999998,0.5666482379430022,0.98,-1.02,1.061919504643963
10,Sunday,Q2,61,32,29,52.459016393442624,1.779999999999999,0.02918032786885244,0.5535707805702778,0.98,-1.02,1.0601757944557133
9,Monday,Q1,61,32,29,52.459016393442624,1.779999999999999,0.02918032786885244,0.5535707805702778,0.98,-1.02,1.0601757944557133
19,Friday,Q1,63,33,30,52.38095238095239,1.7399999999999989,0.027619047619047602,0.5240511249196791,0.98,-1.02,1.0568627450980392
9,Wednesday,Q3,84,44,40,52.38095238095239,2.3199999999999985,0.027619047619047602,0.5251066166736605,0.98,-1.02,1.056862745098039
9,Monday,Q3,63,33,30,52.38095238095239,1.7399999999999989,0.027619047619047602,0.5240511249196791,0.98,-1.02,1.0568627450980392
19,Thursday,Q3,65,34,31,52.307692307692314,1.6999999999999988,0.026153846153846135,0.49633895406274425,0.98,-1.02,1.053763440860215
10,Saturday,Q3,67,35,32,52.23880597014925,1.6599999999999988,0.024776119402985058,0.47027303744116156,0.98,-1.02,1.0508578431372546
1,Tuesday,Q1,67,35,32,52.23880597014925,1.6599999999999988,0.024776119402985058,0.4702730374411616,0.98,-1.02,1.0508578431372546
15,Thursday,Q3,69,36,33,52.17391304347826,1.6199999999999988,0.0234782608695652,0.4457107837676782,0.98,-1.02,1.0481283422459888
0,Monday,Q2,46,24,22,52.17391304347826,1.0799999999999992,0.0234782608695652,0.44406911784419845,0.98,-1.02,1.0481283422459895
21,Tuesday,Q1,46,24,22,52.17391304347826,1.0799999999999992,0.0234782608695652,0.44406911784419834,0.98,-1.02,1.0481283422459895
18,Sunday,Q3,46,24,22,52.17391304347826,1.0799999999999992,0.0234782608695652,0.44406911784419834,0.98,-1.02,1.0481283422459895
8,Friday,Q3,71,37,34,52.112676056338024,1.5799999999999987,0.022253521126760545,0.42252562089327456,0.98,-1.02,1.0455594002306798
9,Thursday,Q1,71,37,34,52.112676056338024,1.5799999999999987,0.022253521126760545,0.42252562089327456,0.98,-1.02,1.0455594002306798
23,Sunday,Q2,48,25,23,52.083333333333336,1.0399999999999991,0.02166666666666665,0.4099625292173891,0.98,-1.02,1.0443307757885765
14,Thursday,Q1,75,39,36,52.0,1.4999999999999987,0.019999999999999983,0.37984758526833867,0.98,-1.02,1.0408496732026133
14,Tuesday,Q2,75,39,36,52.0,1.4999999999999987,0.019999999999999983,0.37984758526833856,0.98,-1.02,1.0408496732026133
17,Thursday,Q1,50,26,24,52.0,0.9999999999999991,0.019999999999999983,0.3785621413609589,0.98,-1.02,1.0408496732026145
15,Sunday,Q1,50,26,24,52.0,0.9999999999999991,0.019999999999999983,0.3785621413609589,0.98,-1.02,1.0408496732026145
22,Monday,Q4,52,27,25,51.92307692307693,0.9599999999999991,0.018461538461538442,0.34955796261960465,0.98,-1.02,1.0376470588235294
19,Tuesday,Q1,54,28,26,51.85185185185185,0.919999999999999,0.01703703703703702,0.322685632622553,0.98,-1.02,1.0346907993966818
18,Wednesday,Q4,56,29,27,51.78571428571429,0.879999999999999,0.015714285714285698,0.2977183195138126,0.98,-1.02,1.0319535221496006
13,Wednesday,Q3,85,44,41,51.76470588235295,1.2999999999999985,0.015294117647058805,0.2906509203152629,0.98,-1.02,1.0310856049736965
19,Saturday,Q1,60,31,29,51.66666666666667,0.7999999999999989,0.013333333333333315,0.25274173258279,0.98,-1.02,1.0270453008789724
1,Wednesday,Q2,60,31,29,51.66666666666667,0.7999999999999989,0.013333333333333315,0.2527417325827899,0.98,-1.02,1.0270453008789724
4,Wednesday,Q4,60,31,29,51.66666666666667,0.7999999999999989,0.013333333333333315,0.25274173258279,0.98,-1.02,1.0270453008789724
20,Wednesday,Q1,62,32,30,51.61290322580645,0.7599999999999989,0.012258064516129015,0.23241464209514617,0.98,-1.02,1.0248366013071897
17,Tuesday,Q1,31,16,15,51.61290322580645,0.37999999999999945,0.012258064516129015,0.23050173185270567,0.98,-1.02,1.0248366013071897
1,Friday,Q3,64,33,31,51.5625,0.7199999999999989,0.011249999999999982,0.21334938921129515,0.98,-1.02,1.0227703984819734
1,Monday,Q1,33,17,16,51.515151515151516,0.3399999999999994,0.010303030303030286,0.19392282126160523,0.98,-1.02,1.0208333333333333
16,Monday,Q3,33,17,16,51.515151515151516,0.3399999999999994,0.010303030303030286,0.19392282126160523,0.98,-1.02,1.0208333333333333
5,Monday,Q3,68,35,33,51.470588235294116,0.6399999999999988,0.009411764705882335,0.17856172115198354,0.98,-1.02,1.019013666072489
15,Saturday,Q3,70,36,34,51.42857142857142,0.5999999999999988,0.008571428571428555,0.16264941417900344,0.98,-1.02,1.0173010380622831
6,Thursday,Q2,72,37,35,51.388888888888886,0.5599999999999987,0.00777777777777776,0.14761568477092904,0.98,-1.02,1.0156862745098032
4,Thursday,Q1,72,37,35,51.388888888888886,0.5599999999999987,0.00777777777777776,0.14761568477092904,0.98,-1.02,1.0156862745098032
13,Thursday,Q3,74,38,36,51.35135135135135,0.5199999999999987,0.007027027027027009,0.1333897018116144,0.98,-1.02,1.0141612200435721
21,Wednesday,Q4,37,19,18,51.35135135135135,0.25999999999999934,0.007027027027027009,0.13247292323784723,0.98,-1.02,1.014161220043573
4,Sunday,Q1,39,20,19,51.28205128205128,0.2199999999999993,0.005641025641025623,0.10641597142515263,0.98,-1.02,1.0113519091847267
10,Wednesday,Q3,80,41,39,51.24999999999999,0.3999999999999986,0.004999999999999982,0.09495563626260532,0.98,-1.02,1.0100553041729508
8,Wednesday,Q1,84,43,41,51.19047619047619,0.3199999999999985,0.0038095238095237917,0.07236684882006565,0.98,-1.02,1.0076518412242945
20,Sunday,Q4,47,24,23,51.06382978723404,0.059999999999999165,0.0012765957446808332,0.024133934791297957,0.98,-1.02,1.0025575447570334
16,Friday,Q4,47,24,23,51.06382978723404,0.059999999999999165,0.0012765957446808332,0.024133934791297953,0.98,-1.02,1.0025575447570334
22,Wednesday,Q3,47,24,23,51.06382978723404,0.059999999999999165,0.0012765957446808332,0.024133934791297953,0.98,-1.02,1.0025575447570334
2,Wednesday,Q3,49,25,24,51.02040816326531,0.01999999999999913,0.0004081632653061047,0.007719574906346118,0.98,-1.02,1.0008169934640523
17,Wednesday,Q1,51,26,25,50.98039215686274,-0.020000000000000906,-0.0003921568627451158,-0.007419756757934385,0.98,-1.02,0.9992156862745099
20,Tuesday,Q3,53,27,26,50.943396226415096,-0.06000000000000094,-0.001132075471698131,-0.02142707392191851,0.98,-1.02,0.997737556561086
15,Wednesday,Q3,55,28,27,50.90909090909091,-0.10000000000000098,-0.001818181818181836,-0.034424772113478955,0.98,-1.02,0.9963689179375455
2,Tuesday,Q4,55,28,27,50.90909090909091,-0.10000000000000098,-0.001818181818181836,-0.034424772113478955,0.98,-1.02,0.9963689179375455
4,Monday,Q2,55,28,27,50.90909090909091,-0.10000000000000098,-0.001818181818181836,-0.034424772113478955,0.98,-1.02,0.9963689179375455
16,Thursday,Q1,55,28,27,50.90909090909091,-0.10000000000000098,-0.001818181818181836,-0.034424772113478955,0.98,-1.02,0.9963689179375455
18,Monday,Q3,55,28,27,50.90909090909091,-0.10000000000000098,-0.001818181818181836,-0.034424772113478955,0.98,-1.02,0.9963689179375455
10,Saturday,Q1,57,29,28,50.877192982456144,-0.140000000000001,-0.002456140350877211,-0.04651821518091269,0.98,-1.02,0.9950980392156864
3,Friday,Q3,57,29,28,50.877192982456144,-0.140000000000001,-0.002456140350877211,-0.04651821518091269,0.98,-1.02,0.9950980392156864
21,Sunday,Q2,57,29,28,50.877192982456144,-0.140000000000001,-0.002456140350877211,-0.04651821518091269,0.98,-1.02,0.9950980392156864
10,Sunday,Q4,61,31,30,50.81967213114754,-0.22000000000000108,-0.003606557377049198,-0.06834525225706235,0.98,-1.02,0.99281045751634
20,Monday,Q4,63,32,31,50.79365079365079,-0.2600000000000011,-0.004126984126984145,-0.07822751210919152,0.98,-1.02,0.9917773561037319
3,Thursday,Q1,71,36,35,50.70422535211267,-0.42000000000000126,-0.005915492957746496,-0.11222776137184273,0.98,-1.02,0.9882352941176464
9,Thursday,Q3,73,37,36,50.68493150684932,-0.4600000000000013,-0.006301369863013716,-0.11957130632930868,0.98,-1.02,0.9874727668845308
10,Tuesday,Q3,75,38,37,50.66666666666667,-0.5000000000000013,-0.0066666666666666844,-0.12652577575270837,0.98,-1.02,0.9867514573396917
8,Tuesday,Q2,87,44,43,50.57471264367817,-0.7400000000000015,-0.0085057471264368,-0.16157612541808353,0.98,-1.02,0.9831281349749198
16,Wednesday,Q4,48,24,24,50.0,-0.9600000000000009,-0.020000000000000018,-0.3780983117303403,0.98,-1.02,0.9607843137254901
2,Monday,Q4,38,19,19,50.0,-0.7600000000000007,-0.020000000000000018,-0.3770383199846434,0.98,-1.02,0.9607843137254903
23,Tuesday,Q3,58,29,29,50.0,-1.160000000000001,-0.020000000000000018,-0.3787911807588581,0.98,-1.02,0.9607843137254903
5,Thursday,Q4,70,35,35,50.0,-1.4000000000000012,-0.020000000000000018,-0.3793603639210164,0.98,-1.02,0.9607843137254897
18,Saturday,Q3,58,29,29,50.0,-1.160000000000001,-0.020000000000000018,-0.378791180758858,0.98,-1.02,0.9607843137254903
9,Friday,Q1,84,42,42,50.0,-1.6800000000000015,-0.020000000000000018,-0.3798182522758813,0.98,-1.02,0.96078431372549
15,Friday,Q2,62,31,31,50.0,-1.240000000000001,-0.020000000000000018,-0.37900548978916226,0.98,-1.02,0.9607843137254903
5,Sunday,Q3,48,24,24,50.0,-0.9600000000000009,-0.020000000000000018,-0.3780983117303403,0.98,-1.02,0.9607843137254901
15,Tuesday,Q3,52,26,26,50.0,-1.040000000000001,-0.020000000000000018,-0.3784075946546368,0.98,-1.02,0.9607843137254902
11,Thursday,Q1,74,37,37,50.0,-1.4800000000000013,-0.020000000000000018,-0.37950892878432685,0.98,-1.02,0.9607843137254893
4,Wednesday,Q2,66,33,33,50.0,-1.3200000000000012,-0.020000000000000018,-0.37919372197846185,0.98,-1.02,0.96078431372549
23,Saturday,Q1,64,32,32,50.0,-1.2800000000000011,-0.020000000000000018,-0.37910255868300374,0.98,-1.02,0.9607843137254901
3,Monday,Q3,52,26,26,50.0,-1.040000000000001,-0.020000000000000018,-0.3784075946546369,0.98,-1.02,0.9607843137254902
21,Monday,Q4,52,26,26,50.0,-1.040000000000001,-0.020000000000000018,-0.3784075946546368,0.98,-1.02,0.9607843137254902
0,Friday,Q4,56,28,28,50.0,-1.120000000000001,-0.020000000000000018,-0.37867249324826513,0.98,-1.02,0.9607843137254903
8,Saturday,Q3,50,25,25,50.0,-1.0000000000000009,-0.020000000000000018,-0.37825917041097656,0.98,-1.02,0.9607843137254902
13,Monday,Q3,66,33,33,50.0,-1.3200000000000012,-0.020000000000000018,-0.3791937219784619,0.98,-1.02,0.96078431372549
13,Wednesday,Q2,84,42,42,50.0,-1.6800000000000015,-0.020000000000000018,-0.37981825227588134,0.98,-1.02,0.96078431372549
3,Saturday,Q3,46,23,23,50.0,-0.9200000000000008,-0.020000000000000018,-0.37792338768131556,0.98,-1.02,0.9607843137254904
12,Wednesday,Q4,76,38,38,50.0,-1.5200000000000014,-0.020000000000000018,-0.37957732725812443,0.98,-1.02,0.9607843137254892
2,Tuesday,Q3,60,30,30,50.0,-1.200000000000001,-0.020000000000000018,-0.378901922226144,0.98,-1.02,0.9607843137254903
2,Thursday,Q3,66,33,33,50.0,-1.3200000000000012,-0.020000000000000018,-0.3791937219784619,0.98,-1.02,0.96078431372549
5,Friday,Q1,60,30,30,50.0,-1.200000000000001,-0.020000000000000018,-0.37890192222614405,0.98,-1.02,0.9607843137254903
4,Sunday,Q3,42,21,21,50.0,-0.8400000000000007,-0.020000000000000018,-0.37752325693102634,0.98,-1.02,0.9607843137254903
7,Wednesday,Q1,78,39,39,50.0,-1.5600000000000014,-0.020000000000000018,-0.3796422067265511,0.98,-1.02,0.9607843137254891
4,Saturday,Q4,42,21,21,50.0,-0.8400000000000007,-0.020000000000000018,-0.37752325693102634,0.98,-1.02,0.9607843137254903
2,Monday,Q1,36,18,18,50.0,-0.7200000000000006,-0.020000000000000018,-0.3767551518485775,0.98,-1.02,0.9607843137254902
2,Friday,Q2,66,33,33,50.0,-1.3200000000000012,-0.020000000000000018,-0.37919372197846185,0.98,-1.02,0.96078431372549
14,Friday,Q4,83,41,42,49.39759036144578,-2.6600000000000015,-0.03204819277108435,-0.608624428345689,0.98,-1.02,0.937908496732026
10,Tuesday,Q1,83,41,42,49.39759036144578,-2.6600000000000015,-0.03204819277108435,-0.608624428345689,0.98,-1.02,0.937908496732026
7,Tuesday,Q1,81,40,41,49.382716049382715,-2.6200000000000014,-0.032345679012345696,-0.6141837021559413,0.98,-1.02,0.937350549976088
7,Friday,Q2,75,37,38,49.333333333333336,-2.5000000000000013,-0.033333333333333354,-0.6326288787635406,0.98,-1.02,0.9355005159958711
9,Tuesday,Q1,71,35,36,49.29577464788733,-2.4200000000000013,-0.03408450704225354,-0.6466456726663307,0.98,-1.02,0.9340958605664482
8,Sunday,Q1,69,34,35,49.275362318840585,-2.3800000000000012,-0.034492753623188425,-0.6542591783565352,0.98,-1.02,0.9333333333333329
6,Monday,Q1,63,31,32,49.2063492063492,-2.260000000000001,-0.03587301587301589,-0.6799776052568158,0.98,-1.02,0.9307598039215687
3,Wednesday,Q2,63,31,32,49.2063492063492,-2.260000000000001,-0.03587301587301589,-0.6799776052568159,0.98,-1.02,0.9307598039215687
15,Friday,Q4,61,30,31,49.18032786885246,-2.220000000000001,-0.036393442622950835,-0.6896657273212622,0.98,-1.02,0.9297912713472487
